Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFMClass,Segment
14385,4,3,202.11,5,3,1,531,Potential Loyalist
14386,292,1,142.4,2,1,1,211,Lost
14387,28,3,1770.56,4,3,4,434,Loyal Customers
14388,5,16,6701,5,5,5,555,Champions
14389,60,5,1898.01,3,4,4,344,Loyal Customers
14390,5,13,6399.83,5,5,5,555,Champions
14391,572,1,135.6,1,1,1,111,Lost
14392,428,1,266.4,1,1,1,111,Lost
14393,213,1,67.95,2,1,1,211,Lost
14394,560,1,93.8,1,1,1,111,Lost
14395,55,19,7649.02,4,5,5,455,Champions
14396,60,7,2121.93,3,4,4,344,Loyal Customers
14397,1,18,2391.52,5,5,4,554,Champions
14398,396,2,707.79,2,2,3,223,Lost
14399,389,8,2113.16,2,4,4,244,At Risk
14400,144,3,1732.47,3,3,4,334,Loyal Customers
14401,33,21,6442.12,4,5,5,455,Champions
14402,647,1,285.6,1,1,1,111,Lost
14403,126,6,1880.51,3,4,4,344,Loyal Customers
14404,29,13,2899.11,4,5,4,454,Champions
14405,382,1,195,2,1,1,211,Lost
14406,114,1,156.75,3,1,1,311,Potential Loyalist
14407,102,6,2157.73,3,4,4,344,Loyal Customers
14408,6,11,4109.77,5,5,5,555,Champions
14409,66,9,3756.09,3,5,5,355,Loyal Customers
14410,87,11,2651.14,3,5,4,354,Loyal Customers
14411,306,1,1063,2,1,3,213,Lost
14412,38,3,1426.19,4,3,4,434,Loyal Customers
14413,357,4,770.37,2,3,3,233,At Risk
14414,87,8,2399.33,3,4,4,344,Loyal Customers
14415,14,22,10995.65,5,5,5,555,Champions
14416,17,2,490.22,5,2,2,522,Recent Customers
14417,383,1,604.2,2,1,2,212,Lost
14418,20,2,1039.9,4,2,3,423,Recent Customers
14419,6,7,1260.91,5,4,4,544,Champions
14420,94,4,1639.17,3,3,4,334,Loyal Customers
14421,52,6,2469.37,4,4,4,444,Champions
14422,12,18,9889.51,5,5,5,555,Champions
14423,213,3,916.61,2,3,3,233,At Risk
14424,13,1,322.08,5,1,2,512,Recent Customers
14425,430,3,661.39,1,3,3,133,At Risk
14426,19,17,11727.94,5,5,5,555,Champions
14427,45,4,1263.52,4,3,4,434,Loyal Customers
14428,2,5,1244.83,5,4,4,544,Champions
14429,399,1,516.28,2,1,2,212,Lost
14430,507,3,1220.9,1,3,3,133,At Risk
14431,298,4,2614.2,2,3,4,234,At Risk
14432,5,6,2255.51,5,4,4,544,Champions
14433,461,1,289.6,1,1,2,112,Lost
14434,17,6,1372.8,5,4,4,544,Champions
14435,497,1,90.42,1,1,1,111,Lost
14436,94,2,271.7,3,2,1,321,Potential Loyalist
14437,361,5,958.84,2,4,3,243,At Risk
14438,301,1,131.9,2,1,1,211,Lost
14439,315,5,9443.04,2,4,5,245,At Risk
14440,3,13,6638.73,5,5,5,555,Champions
14441,38,10,4305.99,4,5,5,455,Champions
14442,200,7,5367.02,2,4,5,245,At Risk
14443,49,5,2386.47,4,4,4,444,Champions
14444,451,1,132.04,1,1,1,111,Lost
14445,451,1,221.65,1,1,1,111,Lost
14446,24,4,1044.22,4,3,3,433,Loyal Customers
14447,14,6,1711.73,5,4,4,544,Champions
14448,4,2,375.35,5,2,2,522,Recent Customers
14449,14,8,2482.8,5,4,4,544,Champions
14450,176,7,1128.44,3,4,3,343,Loyal Customers
14451,55,12,3308.77,4,5,5,455,Champions
14452,6,4,665.59,5,3,3,533,Loyal Customers
14453,185,1,119.93,3,1,1,311,Potential Loyalist
14454,371,5,977.3,2,4,3,243,At Risk
14455,427,4,628.21,1,3,3,133,At Risk
14456,17,8,2679.44,5,4,4,544,Champions
14457,306,1,113.64,2,1,1,211,Lost
14458,376,1,237.42,2,1,1,211,Lost
14459,150,2,5375.74,3,2,5,325,Potential Loyalist
14460,105,9,1093.5,3,5,3,353,Loyal Customers
14461,143,13,6713.5,3,5,5,355,Loyal Customers
14462,61,12,2270.01,3,5,4,354,Loyal Customers
14463,93,4,786.57,3,3,3,333,Loyal Customers
14464,563,2,111,1,2,1,121,Lost
14465,242,11,3946.03,2,5,5,255,At Risk
14466,24,13,4646.9,4,5,5,455,Champions
14467,13,12,2220.99,5,5,4,554,Champions
14468,729,1,204.24,1,1,1,111,Lost
14469,411,4,2112.21,1,3,4,134,At Risk
14470,7,3,712.04,5,3,3,533,Loyal Customers
14471,586,2,400.95,1,2,2,122,Lost
14472,99,9,2228.22,3,5,4,354,Loyal Customers
14473,69,2,234.34,3,2,1,321,Potential Loyalist
14474,41,2,1278.08,4,2,4,424,Recent Customers
14475,67,4,1151.15,3,3,3,333,Loyal Customers
14476,252,1,215.7,2,1,1,211,Lost
14477,15,7,1969.6,5,4,4,544,Champions
14478,377,4,1276.66,2,3,4,234,At Risk
14479,249,4,1299.11,2,3,4,234,At Risk
14480,6,4,1299.52,5,3,4,534,Loyal Customers
14481,160,5,2311.49,3,4,4,344,Loyal Customers
14482,14,12,4357.91,5,5,5,555,Champions
14483,277,2,257.1,2,2,1,221,Lost
14484,45,4,1070.98,4,3,3,433,Loyal Customers
14485,34,1,165.75,4,1,1,411,Recent Customers
14486,507,2,175.5,1,2,1,121,Lost
14487,22,7,1453.61,4,4,4,444,Champions
14488,63,1,1064.28,3,1,3,313,Potential Loyalist
14489,202,4,1574.93,2,3,4,234,At Risk
14490,401,2,1273.47,2,2,4,224,Lost
14491,170,2,468.13,3,2,2,322,Potential Loyalist
14492,425,7,1921.91,1,4,4,144,At Risk
14493,2,10,5130.15,5,5,5,555,Champions
14494,21,3,401.46,4,3,2,432,Potential Loyalist
14495,46,3,174.8,4,3,1,431,Potential Loyalist
14496,307,7,2668.23,2,4,4,244,At Risk
14497,304,2,697.06,2,2,3,223,Lost
14498,38,10,3911.27,4,5,5,455,Champions
14499,22,7,2138.97,4,4,4,444,Champions
14500,83,3,356.85,3,3,2,332,Potential Loyalist
14501,179,2,251.21,3,2,1,321,Potential Loyalist
14502,15,11,2470.67,5,5,4,554,Champions
14503,2,5,3205.51,5,4,5,545,Champions
14504,42,4,673.26,4,3,3,433,Loyal Customers
14505,12,19,12001.84,5,5,5,555,Champions
14506,13,7,3290.67,5,4,5,545,Champions
14507,19,11,3284.43,5,5,5,555,Champions
14508,17,5,874.94,5,4,3,543,Loyal Customers
14509,529,1,110.95,1,1,1,111,Lost
14510,371,3,1007.28,2,3,3,233,At Risk
14511,6,5,1314.81,5,4,4,544,Champions
14512,183,7,1223.47,3,4,3,343,Loyal Customers
14513,96,6,788.01,3,4,3,343,Loyal Customers
14514,56,9,4598.98,4,5,5,455,Champions
14515,13,12,3749.26,5,5,5,555,Champions
14516,511,1,163.92,1,1,1,111,Lost
14517,28,2,330.45,4,2,2,422,Recent Customers
14518,59,1,174.37,4,1,1,411,Recent Customers
14519,679,2,206.09,1,2,1,121,Lost
14520,286,1,165,2,1,1,211,Lost
14521,486,1,199.45,1,1,1,111,Lost
14522,19,8,1758.62,5,4,4,544,Champions
14523,104,1,241.09,3,1,1,311,Potential Loyalist
14524,27,13,2933.71,4,5,5,455,Champions
14525,15,17,8240.64,5,5,5,555,Champions
14526,384,1,262.4,2,1,1,211,Lost
14527,4,121,27430.96,5,5,5,555,Champions
14528,32,1,364.22,4,1,2,412,Recent Customers
14529,55,3,620.04,4,3,3,433,Loyal Customers
14530,21,16,6197.4,4,5,5,455,Champions
14531,475,1,376.34,1,1,2,112,Lost
14532,232,11,3859.18,2,5,5,255,At Risk
14533,20,11,3466.37,4,5,5,455,Champions
14534,13,25,6140.29,5,5,5,555,Champions
14535,55,9,6030.73,4,5,5,455,Champions
14536,255,1,171.8,2,1,1,211,Lost
14537,53,2,641.4,4,2,3,423,Recent Customers
14538,60,5,1370.84,3,4,4,344,Loyal Customers
14539,11,2,537.48,5,2,2,522,Recent Customers
14540,5,11,3795.34,5,5,5,555,Champions
14541,54,14,2499.68,4,5,4,454,Champions
14542,181,1,103.25,3,1,1,311,Potential Loyalist
14543,24,39,14906.77,4,5,5,455,Champions
14544,19,3,2982.43,5,3,5,535,Loyal Customers
14545,669,1,349.25,1,1,2,112,Lost
14546,1,11,5197.9,5,5,5,555,Champions
14547,7,6,3528.04,5,4,5,545,Champions
14548,146,9,2627.49,3,5,4,354,Loyal Customers
14549,306,4,916.55,2,3,3,233,At Risk
14550,6,4,1353.31,5,3,4,534,Loyal Customers
14551,13,7,880.04,5,4,3,543,Loyal Customers
14552,147,3,511.28,3,3,2,332,Potential Loyalist
14553,14,9,1841.54,5,5,4,554,Champions
14554,5,4,2381.04,5,3,4,534,Loyal Customers
14555,52,6,2315.63,4,4,4,444,Champions
14556,591,3,835.34,1,3,3,133,At Risk
14557,80,1,788.38,3,1,3,313,Potential Loyalist
14558,650,3,655.5,1,3,3,133,At Risk
14559,385,1,75.6,2,1,1,211,Lost
14560,2,44,6114.03,5,5,5,555,Champions
14561,71,3,1080.76,3,3,3,333,Loyal Customers
14562,6,24,6406.08,5,5,5,555,Champions
14563,505,2,679.44,1,2,3,123,Lost
14564,430,2,2605.62,1,2,4,124,Lost
14565,91,5,3859.22,3,4,5,345,Loyal Customers
14566,106,4,4092,3,3,5,335,Loyal Customers
14567,52,2,1530.36,4,2,4,424,Recent Customers
14568,430,1,919.7,1,1,3,113,Lost
14569,448,3,371.59,1,3,2,132,At Risk
14570,276,3,613.75,2,3,3,233,At Risk
14571,420,1,161.65,1,1,1,111,Lost
14572,35,10,5480.13,4,5,5,455,Champions
14573,175,13,2621.42,3,5,4,354,Loyal Customers
14574,728,1,143.7,1,1,1,111,Lost
14575,483,1,460.71,1,1,2,112,Lost
14576,367,1,70.8,2,1,1,211,Lost
14577,8,7,1374.25,5,4,4,544,Champions
14579,427,1,105.56,1,1,1,111,Lost
14580,513,1,14.85,1,1,1,111,Lost
14581,12,2,433.8,5,2,2,522,Recent Customers
14582,36,1,114.11,4,1,1,411,Recent Customers
14583,1,8,1781.03,5,4,4,544,Champions
14584,164,8,1747.91,3,4,4,344,Loyal Customers
14585,45,5,1143.27,4,4,3,443,Loyal Customers
14586,272,1,237.36,2,1,1,211,Lost
14587,14,9,1601.14,5,5,4,554,Champions
14588,573,1,135.39,1,1,1,111,Lost
14589,367,1,79.5,2,1,1,211,Lost
14590,420,20,3006.62,1,5,5,155,At Risk
14591,10,4,1447.14,5,3,4,534,Loyal Customers
14592,30,3,570.46,4,3,2,432,Potential Loyalist
14593,17,12,3712.01,5,5,5,555,Champions
14594,2,2,634.83,5,2,3,523,Recent Customers
14595,15,8,2164.45,5,4,4,544,Champions
14596,622,1,229.47,1,1,1,111,Lost
14597,7,6,2201.54,5,4,4,544,Champions
14598,39,2,384.04,4,2,2,422,Recent Customers
14599,385,2,474.54,2,2,2,222,Lost
14600,301,2,865.17,2,2,3,223,Lost
14601,6,1,213.96,5,1,1,511,Recent Customers
14602,651,1,205.36,1,1,1,111,Lost
14603,270,1,660,2,1,3,213,Lost
14604,629,1,143.86,1,1,1,111,Lost
14605,369,4,937.16,2,3,3,233,At Risk
14606,4,190,30505.35,5,5,5,555,Champions
14607,11,22,24137.63,5,5,5,555,Champions
14608,24,10,2845.39,4,5,4,454,Champions
14609,68,10,1486.2,3,5,4,354,Loyal Customers
14610,391,2,24.35,2,2,1,221,Lost
14611,439,2,604.33,1,2,2,122,Lost
14612,410,1,877.7,1,1,3,113,Lost
14613,676,1,76.32,1,1,1,111,Lost
14614,382,1,295.13,2,1,2,212,Lost
14615,389,5,951.76,2,4,3,243,At Risk
14616,238,5,527.78,2,4,2,242,At Risk
14617,398,2,190.47,2,2,1,221,Lost
14618,4,7,1342.32,5,4,4,544,Champions
14619,241,2,1291.24,2,2,4,224,Lost
14620,201,2,412.78,2,2,2,222,Lost
14621,25,8,2697.71,4,4,4,444,Champions
14622,180,1,320.58,3,1,2,312,Potential Loyalist
14623,27,10,2059.58,4,5,4,454,Champions
14624,52,6,814.07,4,4,3,443,Loyal Customers
14625,191,11,4497.88,3,5,5,355,Loyal Customers
14626,19,11,5410.92,5,5,5,555,Champions
14627,374,1,462.75,2,1,2,212,Lost
14628,86,5,1998,3,4,4,344,Loyal Customers
14629,42,1,604.83,4,1,2,412,Recent Customers
14630,479,1,338.65,1,1,2,112,Lost
14631,46,6,2025.69,4,4,4,444,Champions
14632,258,1,114.56,2,1,1,211,Lost
14633,261,1,344.9,2,1,2,212,Lost
14634,433,4,2124.46,1,3,4,134,At Risk
14635,449,1,215.22,1,1,1,111,Lost
14636,31,2,609.85,4,2,2,422,Recent Customers
14637,672,1,106.68,1,1,1,111,Lost
14638,46,1,443.6,4,1,2,412,Recent Customers
14639,47,9,4978.96,4,5,5,455,Champions
14640,20,10,3667.06,4,5,5,455,Champions
14641,17,1,110.46,5,1,1,511,Recent Customers
14642,54,1,96.12,4,1,1,411,Recent Customers
14643,165,5,1679.89,3,4,4,344,Loyal Customers
14644,63,7,2247.72,3,4,4,344,Loyal Customers
14645,152,3,876.89,3,3,3,333,Loyal Customers
14646,12,148,516874.5,5,5,5,555,Champions
14647,196,2,519.97,2,2,2,222,Lost
14648,412,15,4546.86,1,5,5,155,At Risk
14649,67,8,3261.32,3,4,5,345,Loyal Customers
14650,584,1,62.5,1,1,1,111,Lost
14651,62,9,2034.12,3,5,4,354,Loyal Customers
14652,72,1,114.18,3,1,1,311,Potential Loyalist
14653,5,11,3211.51,5,5,5,555,Champions
14654,734,1,246.86,1,1,1,111,Lost
14655,3,7,3878.51,5,4,5,545,Champions
14656,164,5,814.65,3,4,3,343,Loyal Customers
14657,13,6,1460.87,5,4,4,544,Champions
14658,112,1,123.14,3,1,1,311,Potential Loyalist
14659,4,9,2529.93,5,5,4,554,Champions
14660,82,2,285.74,3,2,1,321,Potential Loyalist
14661,22,1,107.95,4,1,1,411,Recent Customers
14662,24,7,1416.33,4,4,4,444,Champions
14663,425,2,490.6,1,2,2,122,Lost
14664,15,2,637.89,5,2,3,523,Recent Customers
14665,56,7,2749.65,4,4,4,444,Champions
14666,20,1,195.25,4,1,1,411,Recent Customers
14667,6,54,21927.14,5,5,5,555,Champions
14668,440,1,111.63,1,1,1,111,Lost
14669,237,7,3243.93,2,4,5,245,At Risk
14670,275,3,602,2,3,2,232,At Risk
14671,544,2,1127.45,1,2,3,123,Lost
14672,230,4,1113.14,2,3,3,233,At Risk
14673,5,6,3044.04,5,4,5,545,Champions
14674,504,1,173.66,1,1,1,111,Lost
14675,12,2,1066.9,5,2,3,523,Recent Customers
14676,26,12,8356.79,4,5,5,455,Champions
14677,588,1,184.91,1,1,1,111,Lost
14678,574,1,403.39,1,1,2,112,Lost
14679,377,3,1289.44,2,3,4,234,At Risk
14680,20,58,57412.77,4,5,5,455,Champions
14681,66,6,875.15,3,4,3,343,Loyal Customers
14682,183,6,1514.81,3,4,4,344,Loyal Customers
14683,583,1,146.56,1,1,1,111,Lost
14684,21,6,1468.55,4,4,4,444,Champions
14685,572,8,4619.79,1,4,5,145,At Risk
14686,409,5,885.83,1,4,3,143,At Risk
14687,102,3,1402.06,3,3,4,334,Loyal Customers
14688,3,28,7713.57,5,5,5,555,Champions
14689,204,1,112.8,2,1,1,211,Lost
14690,39,4,794.33,4,3,3,433,Loyal Customers
14691,26,5,2114.33,4,4,4,444,Champions
14692,132,12,1745.09,3,5,4,354,Loyal Customers
14693,260,7,1165.36,2,4,3,243,At Risk
14694,612,1,244.31,1,1,1,111,Lost
14695,514,3,1620.07,1,3,4,134,At Risk
14696,66,7,2467.36,3,4,4,344,Loyal Customers
14697,213,2,188.61,2,2,1,221,Lost
14698,11,4,1093.6,5,3,3,533,Loyal Customers
14699,209,4,702.6,2,3,3,233,At Risk
14700,27,5,3116.26,4,4,5,445,Champions
14701,6,15,4562.09,5,5,5,555,Champions
14702,3,28,6554.93,5,5,5,555,Champions
14703,10,1,318.17,5,1,2,512,Recent Customers
14704,7,11,1813.57,5,5,4,554,Champions
14705,194,1,179,2,1,1,211,Lost
14706,614,1,390.69,1,1,2,112,Lost
14707,431,2,139.2,1,2,1,121,Lost
14708,149,4,1787.09,3,3,4,334,Loyal Customers
14709,10,25,8886.33,5,5,5,555,Champions
14710,9,13,1922.59,5,5,4,554,Champions
14711,5,11,2868.8,5,5,4,554,Champions
14712,25,4,1328.07,4,3,4,434,Loyal Customers
14713,4,21,5418.87,5,5,5,555,Champions
14714,20,4,906.24,4,3,3,433,Loyal Customers
14715,20,8,1840.45,4,4,4,444,Champions
14716,38,3,565.45,4,3,2,432,Potential Loyalist
14717,729,1,81.3,1,1,1,111,Lost
14718,406,1,226.42,2,1,1,211,Lost
14719,6,4,1195.71,5,3,3,533,Loyal Customers
14720,1,3,663.81,5,3,3,533,Loyal Customers
14721,375,1,115.77,2,1,1,211,Lost
14722,142,3,513.37,3,3,2,332,Potential Loyalist
14723,5,11,2093.06,5,5,4,554,Champions
14724,585,1,345.25,1,1,2,112,Lost
14725,20,4,1315.24,4,3,4,434,Loyal Customers
14726,650,1,124.75,1,1,1,111,Lost
14727,269,3,467.93,2,3,2,232,At Risk
14728,408,1,190.58,1,1,1,111,Lost
14729,369,3,907.38,2,3,3,233,At Risk
14730,60,7,1760.13,3,4,4,344,Loyal Customers
14731,42,3,380.02,4,3,2,432,Potential Loyalist
14732,3,19,5517.07,5,5,5,555,Champions
14733,11,15,16184.97,5,5,5,555,Champions
14734,421,4,1056.42,1,3,3,133,At Risk
14735,7,55,11682.72,5,5,5,555,Champions
14736,480,2,401.08,1,2,2,122,Lost
14737,124,3,3471.37,3,3,5,335,Loyal Customers
14738,38,9,1821.9,4,5,4,454,Champions
14739,15,24,11752.54,5,5,5,555,Champions
14740,192,11,4161.06,3,5,5,355,Loyal Customers
14741,7,7,1897.59,5,4,4,544,Champions
14742,430,1,579.85,1,1,2,112,Lost
14743,588,1,50.48,1,1,1,111,Lost
14744,12,14,3885.08,5,5,5,555,Champions
14745,108,12,2571.81,3,5,4,354,Loyal Customers
14746,401,4,593.5,2,3,2,232,At Risk
14747,244,1,328.2,2,1,2,212,Lost
14748,24,10,3152.32,4,5,5,455,Champions
14749,475,1,310.15,1,1,2,112,Lost
14750,731,1,112.03,1,1,1,111,Lost
14751,679,2,126.45,1,2,1,121,Lost
14752,39,1,389.64,4,1,2,412,Recent Customers
14753,82,2,869.51,3,2,3,323,Potential Loyalist
14754,40,6,1550.48,4,4,4,444,Champions
14755,5,25,9972.55,5,5,5,555,Champions
14756,10,3,2653.76,5,3,4,534,Loyal Customers
14757,70,1,420.5,3,1,2,312,Potential Loyalist
14758,140,7,2864.97,3,4,4,344,Loyal Customers
14759,108,2,870.85,3,2,3,323,Potential Loyalist
14760,292,1,89.2,2,1,1,211,Lost
14761,54,3,447.92,4,3,2,432,Potential Loyalist
14762,259,2,417.57,2,2,2,222,Lost
14764,42,1,278.3,4,1,1,411,Recent Customers
14765,24,3,254.11,4,3,1,431,Potential Loyalist
14766,3,11,6556.13,5,5,5,555,Champions
14767,469,1,382.81,1,1,2,112,Lost
14768,13,2,192.6,5,2,1,521,Recent Customers
14769,77,16,15429.91,3,5,5,355,Loyal Customers
14770,227,8,3637.64,2,4,5,245,At Risk
14771,617,2,594.62,1,2,2,122,Lost
14772,107,1,139.26,3,1,1,311,Potential Loyalist
14773,588,1,140.55,1,1,1,111,Lost
14774,524,1,241.45,1,1,1,111,Lost
14775,53,3,1418.46,4,3,4,434,Loyal Customers
14776,46,15,3708.3,4,5,5,455,Champions
14777,399,1,307.56,2,1,2,212,Lost
14778,122,2,730.86,3,2,3,323,Potential Loyalist
14779,276,3,386.15,2,3,2,232,At Risk
14780,50,2,447.68,4,2,2,422,Recent Customers
14782,315,1,200.1,2,1,1,211,Lost
14783,654,1,307.3,1,1,2,112,Lost
14784,21,3,449.93,4,3,2,432,Potential Loyalist
14785,5,2,77.4,5,2,1,521,Recent Customers
14786,545,1,90.96,1,1,1,111,Lost
14787,466,1,110.65,1,1,1,111,Lost
14788,2,3,1156.32,5,3,3,533,Loyal Customers
14789,24,1,197.64,4,1,1,411,Recent Customers
14790,12,10,2526.62,5,5,4,554,Champions
14791,602,1,303.63,1,1,2,112,Lost
14792,59,1,6.2,4,1,1,411,Recent Customers
14793,16,2,625.9,5,2,3,523,Recent Customers
14794,5,9,1749.04,5,5,4,554,Champions
14795,162,1,131.45,3,1,1,311,Potential Loyalist
14796,17,26,10462.41,5,5,5,555,Champions
14797,502,1,300.31,1,1,2,112,Lost
14798,48,8,724.31,4,4,3,443,Loyal Customers
14799,46,2,338.15,4,2,2,422,Recent Customers
14800,43,17,7774.32,4,5,5,455,Champions
14801,56,1,193.14,4,1,1,411,Recent Customers
14802,433,2,1502.98,1,2,4,124,Lost
14803,157,3,845.55,3,3,3,333,Loyal Customers
14804,4,1,353.27,5,1,2,512,Recent Customers
14805,10,7,1104.64,5,4,3,543,Loyal Customers
14806,70,2,303.43,3,2,2,322,Potential Loyalist
14807,386,2,519.29,2,2,2,222,Lost
14808,35,8,2741.17,4,4,4,444,Champions
14809,616,2,686.76,1,2,3,123,Lost
14810,36,13,2537.02,4,5,4,454,Champions
14811,383,1,170.5,2,1,1,211,Lost
14812,594,1,185.8,1,1,1,111,Lost
14813,365,4,1090.87,2,3,3,233,At Risk
14814,576,1,160.46,1,1,1,111,Lost
14815,32,2,778.5,4,2,3,423,Recent Customers
14816,192,1,271.85,3,1,1,311,Potential Loyalist
14817,195,7,3959.86,2,4,5,245,At Risk
14818,69,6,1170.41,3,4,3,343,Loyal Customers
14819,59,4,470.16,4,3,2,432,Potential Loyalist
14820,16,9,1274.76,5,5,4,554,Champions
14821,362,7,1286.45,2,4,4,244,At Risk
14822,481,1,157.7,1,1,1,111,Lost
14823,176,3,321.43,3,3,2,332,Potential Loyalist
14824,5,10,4022.91,5,5,5,555,Champions
14825,11,23,4823.99,5,5,5,555,Champions
14826,577,2,385.2,1,2,2,122,Lost
14828,192,13,9839.46,3,5,5,355,Loyal Customers
14829,24,7,1692.84,4,4,4,444,Champions
14830,48,1,197.13,4,1,1,411,Recent Customers
14831,675,3,1676.57,1,3,4,134,At Risk
14832,625,1,322.69,1,1,2,112,Lost
14833,494,1,94.8,1,1,1,111,Lost
14834,13,7,2206.16,5,4,4,544,Champions
14835,524,2,297,1,2,2,122,Lost
14836,5,3,102.45,5,3,1,531,Potential Loyalist
14837,85,9,3460.32,3,5,5,355,Loyal Customers
14838,418,2,773.67,1,2,3,123,Lost
14839,414,3,915.28,1,3,3,133,At Risk
14840,263,2,362.71,2,2,2,222,Lost
14841,48,14,7163,4,5,5,455,Champions
14842,39,4,2824.69,4,3,4,434,Loyal Customers
14843,432,1,211.8,1,1,1,111,Lost
14844,59,10,6702.43,4,5,5,455,Champions
14845,595,1,150,1,1,1,111,Lost
14846,422,1,437.4,1,1,2,112,Lost
14847,144,3,1348.95,3,3,4,334,Loyal Customers
14848,400,1,310.56,2,1,2,212,Lost
14849,17,43,15763.45,5,5,5,555,Champions
14850,307,7,1794.01,2,4,4,244,At Risk
14851,18,3,829.41,5,3,3,533,Loyal Customers
14852,53,18,6147.18,4,5,5,455,Champions
14853,19,5,1376.87,5,4,4,544,Champions
14854,73,11,4322.86,3,5,5,355,Loyal Customers
14855,114,7,6520.3,3,4,5,345,Loyal Customers
14856,31,3,1311.38,4,3,4,434,Loyal Customers
14857,55,7,3651.85,4,4,5,445,Champions
14858,501,1,180.75,1,1,1,111,Lost
14859,8,5,1705.64,5,4,4,544,Champions
14860,14,1,170.32,5,1,1,511,Recent Customers
14861,48,10,1380.73,4,5,4,454,Champions
14862,21,2,841.2,4,2,3,423,Recent Customers
14863,24,1,266.76,4,1,1,411,Recent Customers
14865,2,4,129.72,5,3,1,531,Potential Loyalist
14866,6,19,20850.22,5,5,5,555,Champions
14867,181,16,2952.06,3,5,5,355,Loyal Customers
14868,16,11,3793.92,5,5,5,555,Champions
14869,4,6,2804.24,5,4,4,544,Champions
14870,257,6,1838.95,2,4,4,244,At Risk
14871,174,8,1091.34,3,4,3,343,Loyal Customers
14872,479,3,816.6,1,3,3,133,At Risk
14873,205,2,854.13,2,2,3,223,Lost
14874,530,1,116.18,1,1,1,111,Lost
14875,103,3,2862.4,3,3,4,334,Loyal Customers
14876,516,2,256.7,1,2,1,121,Lost
14877,414,2,437,1,2,2,122,Lost
14878,8,25,4105.24,5,5,5,555,Champions
14879,680,1,185.06,1,1,1,111,Lost
14880,72,3,706.19,3,3,3,333,Loyal Customers
14881,15,1,255.4,5,1,1,511,Recent Customers
14882,22,14,3628.15,4,5,5,455,Champions
14883,14,6,761.59,5,4,3,543,Loyal Customers
14884,665,1,120.6,1,1,1,111,Lost
14885,127,3,1598.12,3,3,4,334,Loyal Customers
14886,248,1,364.8,2,1,2,212,Lost
14887,74,1,1862,3,1,4,314,Potential Loyalist
14888,202,1,369.2,2,1,2,212,Lost
14889,331,1,135.9,2,1,1,211,Lost
14890,249,3,817.25,2,3,3,233,At Risk
14891,143,4,1106.73,3,3,3,333,Loyal Customers
14892,686,1,202.35,1,1,1,111,Lost
14893,5,3,1809.61,5,3,4,534,Loyal Customers
14894,80,3,1492.81,3,3,4,334,Loyal Customers
14895,3,38,25119.54,5,5,5,555,Champions
14896,200,8,2092.42,2,4,4,244,At Risk
14897,3,8,3140.54,5,4,5,545,Champions
14898,18,14,3507.81,5,5,5,555,Champions
14899,390,1,1384.88,2,1,4,214,Lost
14900,517,1,13.92,1,1,1,111,Lost
14901,6,12,2289.65,5,5,4,554,Champions
14902,21,3,1035.62,4,3,3,433,Loyal Customers
14903,16,5,2810.63,5,4,4,544,Champions
14904,21,3,1012.16,4,3,3,433,Loyal Customers
14905,153,8,1971.39,3,4,4,344,Loyal Customers
14906,440,1,68.44,1,1,1,111,Lost
14907,23,15,5689.43,4,5,5,455,Champions
14908,70,2,381.9,3,2,2,322,Potential Loyalist
14909,432,3,1404.68,1,3,4,134,At Risk
14910,20,3,323.55,4,3,2,432,Potential Loyalist
14911,3,391,289670.66,5,5,5,555,Champions
14912,12,6,1889.25,5,4,4,544,Champions
14913,31,8,4073.13,4,4,5,445,Champions
14915,86,11,1811.25,3,5,4,354,Loyal Customers
14916,66,8,3042.95,3,4,5,345,Loyal Customers
14917,592,2,1123.75,1,2,3,123,Lost
14918,111,9,5955.81,3,5,5,355,Loyal Customers
14919,535,1,359.35,1,1,2,112,Lost
14920,208,3,1607.17,2,3,4,234,At Risk
14921,25,2,1316.07,4,2,4,424,Recent Customers
14922,389,2,843.74,2,2,3,223,Lost
14923,46,1,749.1,4,1,3,413,Recent Customers
14924,241,3,931.01,2,3,3,233,At Risk
14926,377,2,359.4,2,2,2,222,Lost
14927,392,1,308.2,2,1,2,212,Lost
14928,623,1,223.91,1,1,1,111,Lost
14929,27,2,836.69,4,2,3,423,Recent Customers
14930,104,6,5246.63,3,4,5,345,Loyal Customers
14931,18,4,1059.28,5,3,3,533,Loyal Customers
14932,361,2,1029.66,2,2,3,223,Lost
14933,439,4,1770,1,3,4,134,At Risk
14934,77,5,3503.5,3,4,5,345,Loyal Customers
14935,292,2,2849.83,2,2,4,224,Lost
14936,29,12,12410.81,4,5,5,455,Champions
14937,52,3,1621.88,4,3,4,434,Loyal Customers
14938,557,2,2322.43,1,2,4,124,Lost
14940,413,2,531.49,1,2,2,122,Lost
